Timestamp,Sensor ID,Vehicle Count,Average Speed (km/h),Density (%)
2026-08-11 08:12:00,SENS-1005,173,28,57
2026-08-11 08:27:00,SENS-1005,151,22,50
2026-08-11 08:42:00,SENS-1005,326,28,100
2026-08-11 08:57:00,SENS-1005,211,17,90
2026-08-11 09:12:00,SENS-1005,175,21,58
2026-08-11 09:27:00,SENS-1005,221,25,73
2026-08-11 09:42:00,SENS-1005,242,36,80
2026-08-11 09:57:00,SENS-1005,251,30,83
2026-08-11 10:12:00,SENS-1005,100,59,33
2026-08-11 10:27:00,SENS-1005,54,38,18
2026-08-11 10:42:00,SENS-1005,49,45,16
2026-08-11 10:57:00,SENS-1005,37,75,12
2026-08-11 11:12:00,SENS-1005,135,41,45
2026-08-11 11:27:00,SENS-1005,121,65,40
2026-08-11 11:42:00,SENS-1005,124,57,41
2026-08-11 11:57:00,SENS-1005,96,56,32
2026-08-11 12:12:00,SENS-1005,150,69,50
2026-08-11 12:27:00,SENS-1005,152,61,50
2026-08-11 12:42:00,SENS-1005,98,67,32
2026-08-11 12:57:00,SENS-1005,149,52,49
2026-08-11 13:12:00,SENS-1005,139,65,46
2026-08-11 13:27:00,SENS-1005,145,70,48
2026-08-11 13:42:00,SENS-1005,67,52,22
2026-08-11 13:57:00,SENS-1005,92,61,30
2026-08-11 14:12:00,SENS-1005,101,58,33
2026-08-11 14:27:00,SENS-1005,59,69,19
2026-08-11 14:42:00,SENS-1005,73,56,24
2026-08-11 14:57:00,SENS-1005,57,41,19
2026-08-11 15:12:00,SENS-1005,165,41,55
2026-08-11 15:27:00,SENS-1005,30,48,10
2026-08-11 15:42:00,SENS-1005,64,61,21
2026-08-11 15:57:00,SENS-1005,46,65,15
2026-08-11 16:12:00,SENS-1005,326,39,100
2026-08-11 16:27:00,SENS-1005,236,17,98
2026-08-11 16:42:00,SENS-1005,350,20,100
2026-08-11 16:57:00,SENS-1005,261,25,87
2026-08-11 17:12:00,SENS-1005,244,35,81
2026-08-11 17:27:00,SENS-1005,197,29,65
2026-08-11 17:42:00,SENS-1005,131,45,43
2026-08-11 17:57:00,SENS-1005,263,19,100
2026-08-11 18:12:00,SENS-1005,260,14,100
2026-08-11 18:27:00,SENS-1005,346,25,100
2026-08-11 18:42:00,SENS-1005,296,9,100
2026-08-11 18:57:00,SENS-1005,210,31,70
2026-08-11 19:12:00,SENS-1005,134,31,44
2026-08-11 19:27:00,SENS-1005,167,15,75
2026-08-11 19:42:00,SENS-1005,236,31,78
2026-08-11 19:57:00,SENS-1005,307,25,100
2026-08-11 20:12:00,SENS-1005,146,48,48
2026-08-11 20:27:00,SENS-1005,62,65,20
2026-08-11 20:42:00,SENS-1005,105,48,35
2026-08-11 20:57:00,SENS-1005,86,34,28
2026-08-11 21:12:00,SENS-1005,169,38,56
2026-08-11 21:27:00,SENS-1005,97,50,32
2026-08-11 21:42:00,SENS-1005,63,56,21
2026-08-11 21:57:00,SENS-1005,98,57,32
2026-08-11 22:12:00,SENS-1005,169,64,56
2026-08-11 22:27:00,SENS-1005,40,66,13
2026-08-11 22:42:00,SENS-1005,119,46,39
2026-08-11 22:57:00,SENS-1005,166,66,55
2026-08-11 23:12:00,SENS-1005,23,66,7
2026-08-11 23:27:00,SENS-1005,10,79,3
2026-08-11 23:42:00,SENS-1005,25,83,8
2026-08-11 23:57:00,SENS-1005,36,73,12
2026-08-12 00:12:00,SENS-1005,37,84,12
2026-08-12 00:27:00,SENS-1005,19,81,6
2026-08-12 00:42:00,SENS-1005,35,96,11
2026-08-12 00:57:00,SENS-1005,19,82,6
2026-08-12 01:12:00,SENS-1005,35,90,11
2026-08-12 01:27:00,SENS-1005,61,83,20
2026-08-12 01:42:00,SENS-1005,15,90,5
2026-08-12 01:57:00,SENS-1005,23,77,7
2026-08-12 02:12:00,SENS-1005,18,66,6
2026-08-12 02:27:00,SENS-1005,49,58,16
2026-08-12 02:42:00,SENS-1005,28,80,9
2026-08-12 02:57:00,SENS-1005,15,75,5
2026-08-12 03:12:00,SENS-1005,60,66,20
2026-08-12 03:27:00,SENS-1005,18,87,6
2026-08-12 03:42:00,SENS-1005,11,89,3
2026-08-12 03:57:00,SENS-1005,28,66,9
2026-08-12 04:12:00,SENS-1005,32,99,10
2026-08-12 04:27:00,SENS-1005,14,83,4
2026-08-12 04:42:00,SENS-1005,18,65,6
2026-08-12 04:57:00,SENS-1005,16,66,5
2026-08-12 05:12:00,SENS-1005,26,67,8
2026-08-12 05:27:00,SENS-1005,21,67,7
2026-08-12 05:42:00,SENS-1005,35,65,11
2026-08-12 05:57:00,SENS-1005,14,67,4
2026-08-12 06:12:00,SENS-1005,117,44,39
2026-08-12 06:27:00,SENS-1005,59,71,19
2026-08-12 06:42:00,SENS-1005,99,66,33
2026-08-12 06:57:00,SENS-1005,52,44,17
2026-08-12 07:12:00,SENS-1005,132,9,64
2026-08-12 07:27:00,SENS-1005,208,12,89
2026-08-12 07:42:00,SENS-1005,360,32,100
2026-08-12 07:57:00,SENS-1005,363,30,100
2026-08-12 08:12:00,SENS-1005,182,37,60
2026-08-12 08:27:00,SENS-1005,172,41,57
2026-08-12 08:42:00,SENS-1005,90,11,30
2026-08-12 08:57:00,SENS-1005,237,27,79
2026-08-12 09:12:00,SENS-1005,160,15,73
2026-08-12 09:27:00,SENS-1005,178,17,79
2026-08-12 09:42:00,SENS-1005,150,19,70
2026-08-12 09:57:00,SENS-1005,97,40,32
2026-08-12 10:12:00,SENS-1005,90,56,30
2026-08-12 10:27:00,SENS-1005,136,37,45
2026-08-12 10:42:00,SENS-1005,77,68,25
2026-08-12 10:57:00,SENS-1005,177,56,59
2026-08-12 11:12:00,SENS-1005,158,38,52
2026-08-12 11:27:00,SENS-1005,135,43,45
2026-08-12 11:42:00,SENS-1005,111,53,37
2026-08-12 11:57:00,SENS-1005,101,55,33
2026-08-12 12:12:00,SENS-1005,140,55,46
2026-08-12 12:27:00,SENS-1005,149,54,49
2026-08-12 12:42:00,SENS-1005,89,65,29
2026-08-12 12:57:00,SENS-1005,73,68,24
2026-08-12 13:12:00,SENS-1005,69,58,23
2026-08-12 13:27:00,SENS-1005,126,67,42
2026-08-12 13:42:00,SENS-1005,92,68,30
2026-08-12 13:57:00,SENS-1005,79,67,26
2026-08-12 14:12:00,SENS-1005,127,76,42
2026-08-12 14:27:00,SENS-1005,110,58,36
2026-08-12 14:42:00,SENS-1005,53,41,17
2026-08-12 14:57:00,SENS-1005,67,57,22
2026-08-12 15:12:00,SENS-1005,148,47,49
2026-08-12 15:27:00,SENS-1005,89,60,29
2026-08-12 15:42:00,SENS-1005,123,63,41
2026-08-12 15:57:00,SENS-1005,69,44,23
2026-08-12 16:12:00,SENS-1005,172,39,57
2026-08-12 16:27:00,SENS-1005,202,14,87
2026-08-12 16:42:00,SENS-1005,176,15,78
2026-08-12 16:57:00,SENS-1005,181,12,80
2026-08-12 17:12:00,SENS-1005,207,46,69
2026-08-12 17:27:00,SENS-1005,187,17,82
2026-08-12 17:42:00,SENS-1005,325,15,100
2026-08-12 17:57:00,SENS-1005,311,35,100
2026-08-12 18:12:00,SENS-1005,328,13,100
2026-08-12 18:27:00,SENS-1005,213,21,71
2026-08-12 18:42:00,SENS-1005,138,35,46
2026-08-12 18:57:00,SENS-1005,165,31,55
2026-08-12 19:12:00,SENS-1005,219,19,93
2026-08-12 19:27:00,SENS-1005,186,25,62
2026-08-12 19:42:00,SENS-1005,200,12,86
2026-08-12 19:57:00,SENS-1005,172,39,57
2026-08-12 20:12:00,SENS-1005,114,54,38
2026-08-12 20:27:00,SENS-1005,195,70,65
2026-08-12 20:42:00,SENS-1005,149,54,49
2026-08-12 20:57:00,SENS-1005,55,53,18
2026-08-12 21:12:00,SENS-1005,78,53,26
2026-08-12 21:27:00,SENS-1005,93,46,31
2026-08-12 21:42:00,SENS-1005,94,41,31
2026-08-12 21:57:00,SENS-1005,173,55,57
2026-08-12 22:12:00,SENS-1005,117,38,39
2026-08-12 22:27:00,SENS-1005,56,42,18
2026-08-12 22:42:00,SENS-1005,71,59,23
2026-08-12 22:57:00,SENS-1005,142,41,47
2026-08-12 23:12:00,SENS-1005,26,66,8
2026-08-12 23:27:00,SENS-1005,37,65,12
2026-08-12 23:42:00,SENS-1005,34,91,11
2026-08-12 23:57:00,SENS-1005,33,82,11
2026-08-13 00:12:00,SENS-1005,16,84,5
2026-08-13 00:27:00,SENS-1005,13,89,4
2026-08-13 00:42:00,SENS-1005,15,80,5
2026-08-13 00:57:00,SENS-1005,11,73,3
2026-08-13 01:12:00,SENS-1005,40,83,13
2026-08-13 01:27:00,SENS-1005,23,79,7
2026-08-13 01:42:00,SENS-1005,15,65,5
2026-08-13 01:57:00,SENS-1005,34,76,11
2026-08-13 02:12:00,SENS-1005,35,67,11
2026-08-13 02:27:00,SENS-1005,42,66,14
2026-08-13 02:42:00,SENS-1005,19,89,6
2026-08-13 02:57:00,SENS-1005,43,84,14
2026-08-13 03:12:00,SENS-1005,43,76,14
2026-08-13 03:27:00,SENS-1005,40,84,13
2026-08-13 03:42:00,SENS-1005,27,66,9
2026-08-13 03:57:00,SENS-1005,11,58,3
2026-08-13 04:12:00,SENS-1005,49,83,16
2026-08-13 04:27:00,SENS-1005,47,67,15
2026-08-13 04:42:00,SENS-1005,53,83,17
2026-08-13 04:57:00,SENS-1005,29,72,9
2026-08-13 05:12:00,SENS-1005,12,71,4
2026-08-13 05:27:00,SENS-1005,15,69,5
2026-08-13 05:42:00,SENS-1005,17,55,5
2026-08-13 05:57:00,SENS-1005,32,90,10
2026-08-13 06:12:00,SENS-1005,93,72,31
2026-08-13 06:27:00,SENS-1005,158,47,52
2026-08-13 06:42:00,SENS-1005,100,67,33
2026-08-13 06:57:00,SENS-1005,98,36,32
2026-08-13 07:12:00,SENS-1005,341,45,100
2026-08-13 07:27:00,SENS-1005,181,33,60
2026-08-13 07:42:00,SENS-1005,259,12,100
2026-08-13 07:57:00,SENS-1005,226,36,75
2026-08-13 08:12:00,SENS-1005,160,13,73
2026-08-13 08:27:00,SENS-1005,206,37,68
2026-08-13 08:42:00,SENS-1005,288,17,100
2026-08-13 08:57:00,SENS-1005,247,18,100
2026-08-13 09:12:00,SENS-1005,218,30,72
2026-08-13 09:27:00,SENS-1005,170,30,56
2026-08-13 09:42:00,SENS-1005,196,28,65
2026-08-13 09:57:00,SENS-1005,119,27,39
2026-08-13 10:12:00,SENS-1005,138,39,46
2026-08-13 10:27:00,SENS-1005,142,49,47
2026-08-13 10:42:00,SENS-1005,104,44,34
2026-08-13 10:57:00,SENS-1005,73,36,24
2026-08-13 11:12:00,SENS-1005,72,51,24
2026-08-13 11:27:00,SENS-1005,81,52,27
2026-08-13 11:42:00,SENS-1005,47,45,15
2026-08-13 11:57:00,SENS-1005,72,44,24
2026-08-13 12:12:00,SENS-1005,100,68,33
2026-08-13 12:27:00,SENS-1005,147,52,49
2026-08-13 12:42:00,SENS-1005,105,55,35
2026-08-13 12:57:00,SENS-1005,59,62,19
2026-08-13 13:12:00,SENS-1005,62,47,20
2026-08-13 13:27:00,SENS-1005,45,63,15
2026-08-13 13:42:00,SENS-1005,116,59,38
2026-08-13 13:57:00,SENS-1005,88,60,29
2026-08-13 14:12:00,SENS-1005,31,65,10
2026-08-13 14:27:00,SENS-1005,105,46,35
2026-08-13 14:42:00,SENS-1005,133,46,44
2026-08-13 14:57:00,SENS-1005,121,58,40
2026-08-13 15:12:00,SENS-1005,145,45,48
2026-08-13 15:27:00,SENS-1005,53,47,17
2026-08-13 15:42:00,SENS-1005,65,46,21
2026-08-13 15:57:00,SENS-1005,138,60,46
2026-08-13 16:12:00,SENS-1005,282,29,94
2026-08-13 16:27:00,SENS-1005,216,38,72
2026-08-13 16:42:00,SENS-1005,247,20,82
2026-08-13 16:57:00,SENS-1005,236,36,78
2026-08-13 17:12:00,SENS-1005,169,13,76
2026-08-13 17:27:00,SENS-1005,207,13,89
2026-08-13 17:42:00,SENS-1005,229,19,96
2026-08-13 17:57:00,SENS-1005,244,9,100
2026-08-13 18:12:00,SENS-1005,277,27,92
2026-08-13 18:27:00,SENS-1005,231,23,77
2026-08-13 18:42:00,SENS-1005,253,32,84
2026-08-13 18:57:00,SENS-1005,240,31,80
2026-08-13 19:12:00,SENS-1005,205,18,88
2026-08-13 19:27:00,SENS-1005,251,34,83
2026-08-13 19:42:00,SENS-1005,149,37,49
2026-08-13 19:57:00,SENS-1005,228,34,76
2026-08-13 20:12:00,SENS-1005,72,48,24
2026-08-13 20:27:00,SENS-1005,92,47,30
2026-08-13 20:42:00,SENS-1005,122,58,40
2026-08-13 20:57:00,SENS-1005,55,60,18
2026-08-13 21:12:00,SENS-1005,93,44,31
2026-08-13 21:27:00,SENS-1005,104,75,34
2026-08-13 21:42:00,SENS-1005,96,46,32
2026-08-13 21:57:00,SENS-1005,112,57,37
2026-08-13 22:12:00,SENS-1005,64,56,21
2026-08-13 22:27:00,SENS-1005,71,61,23
2026-08-13 22:42:00,SENS-1005,59,68,19
2026-08-13 22:57:00,SENS-1005,176,47,58
2026-08-13 23:12:00,SENS-1005,12,68,4
2026-08-13 23:27:00,SENS-1005,40,70,13
2026-08-13 23:42:00,SENS-1005,27,86,9
2026-08-13 23:57:00,SENS-1005,16,74,5
2026-08-14 00:12:00,SENS-1005,35,65,11
2026-08-14 00:27:00,SENS-1005,29,64,9
2026-08-14 00:42:00,SENS-1005,28,55,9
2026-08-14 00:57:00,SENS-1005,55,100,18
2026-08-14 01:12:00,SENS-1005,23,68,7
2026-08-14 01:27:00,SENS-1005,48,74,16
2026-08-14 01:42:00,SENS-1005,10,60,3
2026-08-14 01:57:00,SENS-1005,15,79,5
2026-08-14 02:12:00,SENS-1005,15,92,5
2026-08-14 02:27:00,SENS-1005,42,77,14
2026-08-14 02:42:00,SENS-1005,21,70,7
2026-08-14 02:57:00,SENS-1005,23,79,7
2026-08-14 03:12:00,SENS-1005,58,92,19
2026-08-14 03:27:00,SENS-1005,22,89,7
2026-08-14 03:42:00,SENS-1005,43,83,14
2026-08-14 03:57:00,SENS-1005,60,68,20
2026-08-14 04:12:00,SENS-1005,68,81,22
2026-08-14 04:27:00,SENS-1005,20,74,6
2026-08-14 04:42:00,SENS-1005,13,69,4
2026-08-14 04:57:00,SENS-1005,47,58,15
2026-08-14 05:12:00,SENS-1005,35,98,11
2026-08-14 05:27:00,SENS-1005,18,65,6
2026-08-14 05:42:00,SENS-1005,22,95,7
2026-08-14 05:57:00,SENS-1005,27,63,9
2026-08-14 06:12:00,SENS-1005,52,43,17
2026-08-14 06:27:00,SENS-1005,96,38,32
2026-08-14 06:42:00,SENS-1005,109,45,36
2026-08-14 06:57:00,SENS-1005,91,46,30
2026-08-14 07:12:00,SENS-1005,249,19,100
2026-08-14 07:27:00,SENS-1005,183,27,61
2026-08-14 07:42:00,SENS-1005,146,32,48
2026-08-14 07:57:00,SENS-1005,237,37,79
2026-08-14 08:12:00,SENS-1005,170,14,76
2026-08-14 08:27:00,SENS-1005,219,26,73
2026-08-14 08:42:00,SENS-1005,202,40,67
2026-08-14 08:57:00,SENS-1005,146,24,48
2026-08-14 09:12:00,SENS-1005,233,8,97
2026-08-14 09:27:00,SENS-1005,201,30,67
2026-08-14 09:42:00,SENS-1005,194,20,64
2026-08-14 09:57:00,SENS-1005,290,28,96
2026-08-14 10:12:00,SENS-1005,72,37,24
2026-08-14 10:27:00,SENS-1005,48,62,16
2026-08-14 10:42:00,SENS-1005,115,43,38
2026-08-14 10:57:00,SENS-1005,134,71,44
2026-08-14 11:12:00,SENS-1005,147,60,49
2026-08-14 11:27:00,SENS-1005,39,74,13
2026-08-14 11:42:00,SENS-1005,82,76,27
2026-08-14 11:57:00,SENS-1005,47,52,15
2026-08-14 12:12:00,SENS-1005,140,61,46
2026-08-14 12:27:00,SENS-1005,141,59,47
2026-08-14 12:42:00,SENS-1005,88,62,29
2026-08-14 12:57:00,SENS-1005,134,54,44
2026-08-14 13:12:00,SENS-1005,90,56,30
2026-08-14 13:27:00,SENS-1005,155,45,51
2026-08-14 13:42:00,SENS-1005,65,52,21
2026-08-14 13:57:00,SENS-1005,66,36,22
2026-08-14 14:12:00,SENS-1005,40,47,13
2026-08-14 14:27:00,SENS-1005,117,36,39
2026-08-14 14:42:00,SENS-1005,52,60,17
2026-08-14 14:57:00,SENS-1005,159,51,53
2026-08-14 15:12:00,SENS-1005,115,42,38
2026-08-14 15:27:00,SENS-1005,124,50,41
2026-08-14 15:42:00,SENS-1005,48,38,16
2026-08-14 15:57:00,SENS-1005,159,62,53
2026-08-14 16:12:00,SENS-1005,302,26,100
2026-08-14 16:27:00,SENS-1005,301,30,100
2026-08-14 16:42:00,SENS-1005,226,23,75
2026-08-14 16:57:00,SENS-1005,141,21,47
2026-08-14 17:12:00,SENS-1005,272,12,100
2026-08-14 17:27:00,SENS-1005,241,30,80
2026-08-14 17:42:00,SENS-1005,155,12,71
2026-08-14 17:57:00,SENS-1005,242,22,80
2026-08-14 18:12:00,SENS-1005,409,11,100
2026-08-14 18:27:00,SENS-1005,243,35,81
2026-08-14 18:42:00,SENS-1005,305,39,100
2026-08-14 18:57:00,SENS-1005,157,25,52
2026-08-14 19:12:00,SENS-1005,175,28,58
2026-08-14 19:27:00,SENS-1005,314,19,100
2026-08-14 19:42:00,SENS-1005,313,23,100
2026-08-14 19:57:00,SENS-1005,207,9,89
2026-08-07 19:57:00,SENS-1006,320,30,100
2026-08-07 20:12:00,SENS-1006,100,57,33
2026-08-07 20:27:00,SENS-1006,49,41,16
2026-08-07 20:42:00,SENS-1006,102,55,34
2026-08-07 20:57:00,SENS-1006,86,39,28
2026-08-07 21:12:00,SENS-1006,125,55,41
2026-08-07 21:27:00,SENS-1006,99,66,33
2026-08-07 21:42:00,SENS-1006,103,42,34
2026-08-07 21:57:00,SENS-1006,108,56,36
2026-08-07 22:12:00,SENS-1006,161,59,53
2026-08-07 22:27:00,SENS-1006,48,57,16
2026-08-07 22:42:00,SENS-1006,103,52,34
2026-08-07 22:57:00,SENS-1006,64,47,21
2026-08-07 23:12:00,SENS-1006,31,75,10
2026-08-07 23:27:00,SENS-1006,42,90,14
2026-08-07 23:42:00,SENS-1006,42,95,14
2026-08-07 23:57:00,SENS-1006,18,83,6
2026-08-08 00:12:00,SENS-1006,48,89,16
2026-08-08 00:27:00,SENS-1006,30,79,10
2026-08-08 00:42:00,SENS-1006,44,60,14
2026-08-08 00:57:00,SENS-1006,42,58,14
2026-08-08 01:12:00,SENS-1006,31,57,10
2026-08-08 01:27:00,SENS-1006,36,73,12
2026-08-08 01:42:00,SENS-1006,51,73,17
2026-08-08 01:57:00,SENS-1006,20,65,6
2026-08-08 02:12:00,SENS-1006,26,79,8
2026-08-08 02:27:00,SENS-1006,29,72,9
2026-08-08 02:42:00,SENS-1006,12,68,4
2026-08-08 02:57:00,SENS-1006,20,71,6
2026-08-08 03:12:00,SENS-1006,49,70,16
2026-08-08 03:27:00,SENS-1006,54,98,18
2026-08-08 03:42:00,SENS-1006,28,74,9
2026-08-08 03:57:00,SENS-1006,31,58,10
2026-08-08 04:12:00,SENS-1006,47,71,15
2026-08-08 04:27:00,SENS-1006,40,80,13
2026-08-08 04:42:00,SENS-1006,13,54,4
2026-08-08 04:57:00,SENS-1006,50,90,16
2026-08-08 05:12:00,SENS-1006,18,82,6
2026-08-08 05:27:00,SENS-1006,22,57,7
2026-08-08 05:42:00,SENS-1006,29,77,9
2026-08-08 05:57:00,SENS-1006,36,67,12
2026-08-08 06:12:00,SENS-1006,170,44,56
2026-08-08 06:27:00,SENS-1006,146,42,48
2026-08-08 06:42:00,SENS-1006,102,70,34
2026-08-08 06:57:00,SENS-1006,70,39,23
2026-08-08 07:12:00,SENS-1006,185,32,61
2026-08-08 07:27:00,SENS-1006,348,14,100
2026-08-08 07:42:00,SENS-1006,197,24,65
2026-08-08 07:57:00,SENS-1006,272,27,90
2026-08-08 08:12:00,SENS-1006,272,8,100
2026-08-08 08:27:00,SENS-1006,154,22,51
2026-08-08 08:42:00,SENS-1006,173,27,57
2026-08-08 08:57:00,SENS-1006,189,11,83
2026-08-08 09:12:00,SENS-1006,298,18,100
2026-08-08 09:27:00,SENS-1006,137,14,65
2026-08-08 09:42:00,SENS-1006,246,14,100
2026-08-08 09:57:00,SENS-1006,167,13,75
2026-08-08 10:12:00,SENS-1006,76,68,25
2026-08-08 10:27:00,SENS-1006,140,71,46
2026-08-08 10:42:00,SENS-1006,83,58,27
2026-08-08 10:57:00,SENS-1006,111,47,37
2026-08-08 11:12:00,SENS-1006,71,59,23
2026-08-08 11:27:00,SENS-1006,90,51,30
2026-08-08 11:42:00,SENS-1006,81,53,27
2026-08-08 11:57:00,SENS-1006,82,60,27
2026-08-08 12:12:00,SENS-1006,54,64,18
2026-08-08 12:27:00,SENS-1006,108,61,36
2026-08-08 12:42:00,SENS-1006,46,57,15
2026-08-08 12:57:00,SENS-1006,77,58,25
2026-08-08 13:12:00,SENS-1006,115,59,38
2026-08-08 13:27:00,SENS-1006,72,40,24
2026-08-08 13:42:00,SENS-1006,95,63,31
2026-08-08 13:57:00,SENS-1006,162,67,54
2026-08-08 14:12:00,SENS-1006,152,44,50
2026-08-08 14:27:00,SENS-1006,100,46,33
2026-08-08 14:42:00,SENS-1006,54,89,18
2026-08-08 14:57:00,SENS-1006,131,37,43
2026-08-08 15:12:00,SENS-1006,72,59,24
2026-08-08 15:27:00,SENS-1006,51,48,17
2026-08-08 15:42:00,SENS-1006,92,66,30
2026-08-08 15:57:00,SENS-1006,155,44,51
2026-08-08 16:12:00,SENS-1006,221,11,93
2026-08-08 16:27:00,SENS-1006,185,35,61
2026-08-08 16:42:00,SENS-1006,221,33,73
2026-08-08 16:57:00,SENS-1006,163,35,54
2026-08-08 17:12:00,SENS-1006,242,27,80
2026-08-08 17:27:00,SENS-1006,305,17,100
2026-08-08 17:42:00,SENS-1006,273,33,91
2026-08-08 17:57:00,SENS-1006,221,23,73
2026-08-08 18:12:00,SENS-1006,386,39,100
2026-08-08 18:27:00,SENS-1006,196,19,85
2026-08-08 18:42:00,SENS-1006,197,27,65
2026-08-08 18:57:00,SENS-1006,178,36,59
2026-08-08 19:12:00,SENS-1006,216,29,72
2026-08-08 19:27:00,SENS-1006,330,12,100
2026-08-08 19:42:00,SENS-1006,156,26,52
2026-08-08 19:57:00,SENS-1006,304,44,100
2026-08-08 20:12:00,SENS-1006,127,60,42
2026-08-08 20:27:00,SENS-1006,103,55,34
2026-08-08 20:42:00,SENS-1006,97,62,32
2026-08-08 20:57:00,SENS-1006,38,41,12
2026-08-08 21:12:00,SENS-1006,92,48,30
2026-08-08 21:27:00,SENS-1006,118,60,39
2026-08-08 21:42:00,SENS-1006,49,38,16
2026-08-08 21:57:00,SENS-1006,134,52,44
2026-08-08 22:12:00,SENS-1006,122,41,40
2026-08-08 22:27:00,SENS-1006,119,65,39
2026-08-08 22:42:00,SENS-1006,108,44,36
2026-08-08 22:57:00,SENS-1006,114,41,38
2026-08-08 23:12:00,SENS-1006,62,57,20
2026-08-08 23:27:00,SENS-1006,37,64,12
2026-08-08 23:42:00,SENS-1006,18,84,6
2026-08-08 23:57:00,SENS-1006,41,103,13
2026-08-09 00:12:00,SENS-1006,26,77,8
2026-08-09 00:27:00,SENS-1006,28,92,9
2026-08-09 00:42:00,SENS-1006,22,67,7
2026-08-09 00:57:00,SENS-1006,19,68,6
2026-08-09 01:12:00,SENS-1006,49,81,16
2026-08-09 01:27:00,SENS-1006,30,66,10
2026-08-09 01:42:00,SENS-1006,13,81,4
2026-08-09 01:57:00,SENS-1006,32,83,10
2026-08-09 02:12:00,SENS-1006,21,72,7
2026-08-09 02:27:00,SENS-1006,14,63,4
2026-08-09 02:42:00,SENS-1006,47,66,15
2026-08-09 02:57:00,SENS-1006,29,80,9
2026-08-09 03:12:00,SENS-1006,15,100,5
2026-08-09 03:27:00,SENS-1006,46,83,15
2026-08-09 03:42:00,SENS-1006,23,86,7
2026-08-09 03:57:00,SENS-1006,15,55,5
2026-08-09 04:12:00,SENS-1006,34,95,11
2026-08-09 04:27:00,SENS-1006,23,55,7
2026-08-09 04:42:00,SENS-1006,13,68,4
2026-08-09 04:57:00,SENS-1006,27,46,9
2026-08-09 05:12:00,SENS-1006,51,63,17
2026-08-09 05:27:00,SENS-1006,27,54,9
2026-08-09 05:42:00,SENS-1006,33,71,11
2026-08-09 05:57:00,SENS-1006,34,72,11
2026-08-09 06:12:00,SENS-1006,51,43,17
2026-08-09 06:27:00,SENS-1006,125,60,41
2026-08-09 06:42:00,SENS-1006,145,45,48
2026-08-09 06:57:00,SENS-1006,76,68,25
2026-08-09 07:12:00,SENS-1006,159,16,73
2026-08-09 07:27:00,SENS-1006,180,31,60
2026-08-09 07:42:00,SENS-1006,335,21,100
2026-08-09 07:57:00,SENS-1006,261,37,87
2026-08-09 08:12:00,SENS-1006,274,21,91
2026-08-09 08:27:00,SENS-1006,149,41,49
2026-08-09 08:42:00,SENS-1006,182,42,60
2026-08-09 08:57:00,SENS-1006,189,28,63
2026-08-09 09:12:00,SENS-1006,116,41,38
2026-08-09 09:27:00,SENS-1006,219,11,93
2026-08-09 09:42:00,SENS-1006,153,34,51
2026-08-09 09:57:00,SENS-1006,306,14,100
2026-08-09 10:12:00,SENS-1006,74,45,24
2026-08-09 10:27:00,SENS-1006,57,49,19
2026-08-09 10:42:00,SENS-1006,55,67,18
2026-08-09 10:57:00,SENS-1006,110,54,36
2026-08-09 11:12:00,SENS-1006,61,50,20
2026-08-09 11:27:00,SENS-1006,71,50,23
2026-08-09 11:42:00,SENS-1006,125,58,41
2026-08-09 11:57:00,SENS-1006,161,50,53
2026-08-09 12:12:00,SENS-1006,106,64,35
2026-08-09 12:27:00,SENS-1006,97,71,32
2026-08-09 12:42:00,SENS-1006,127,50,42
2026-08-09 12:57:00,SENS-1006,98,46,32
2026-08-09 13:12:00,SENS-1006,55,55,18
2026-08-09 13:27:00,SENS-1006,73,53,24
2026-08-09 13:42:00,SENS-1006,62,73,20
2026-08-09 13:57:00,SENS-1006,110,59,36
2026-08-09 14:12:00,SENS-1006,117,58,39
2026-08-09 14:27:00,SENS-1006,100,43,33
2026-08-09 14:42:00,SENS-1006,98,46,32
2026-08-09 14:57:00,SENS-1006,135,72,45
2026-08-09 15:12:00,SENS-1006,118,53,39
2026-08-09 15:27:00,SENS-1006,135,45,45
2026-08-09 15:42:00,SENS-1006,100,58,33
2026-08-09 15:57:00,SENS-1006,149,78,49
2026-08-09 16:12:00,SENS-1006,169,34,56
2026-08-09 16:27:00,SENS-1006,308,11,100
2026-08-09 16:42:00,SENS-1006,232,18,97
2026-08-09 16:57:00,SENS-1006,180,23,60
2026-08-09 17:12:00,SENS-1006,243,19,100
2026-08-09 17:27:00,SENS-1006,181,35,60
2026-08-09 17:42:00,SENS-1006,141,36,47
2026-08-09 17:57:00,SENS-1006,287,23,95
2026-08-09 18:12:00,SENS-1006,175,34,58
2026-08-09 18:27:00,SENS-1006,145,17,68
2026-08-09 18:42:00,SENS-1006,250,19,100
2026-08-09 18:57:00,SENS-1006,116,19,58
2026-08-09 19:12:00,SENS-1006,197,36,65
2026-08-09 19:27:00,SENS-1006,134,23,44
2026-08-09 19:42:00,SENS-1006,272,23,90
2026-08-09 19:57:00,SENS-1006,139,24,46
2026-08-09 20:12:00,SENS-1006,102,55,34
2026-08-09 20:27:00,SENS-1006,118,60,39
2026-08-09 20:42:00,SENS-1006,60,63,20
2026-08-09 20:57:00,SENS-1006,32,56,10
2026-08-09 21:12:00,SENS-1006,35,45,11
2026-08-09 21:27:00,SENS-1006,83,62,27
2026-08-09 21:42:00,SENS-1006,114,42,38
2026-08-09 21:57:00,SENS-1006,109,63,36
